source,provider_match_id,source_url,date,competition,team,opponent,is_home,xg,xg_raw,possession_pct,possession_pct_raw,total_shots,total_shots_raw,shots_on_target,shots_on_target_raw,big_chances,big_chances_raw,corners,corners_raw,passes,passes_raw,passes_completed,passes_attempted,yellow_cards,yellow_cards_raw,xgot,xgot_raw,shots_off_target,shots_off_target_raw,blocked_shots,blocked_shots_raw,shots_inside_box,shots_inside_box_raw,shots_outside_box,shots_outside_box_raw,woodwork,woodwork_raw,touches_opposition_box,touches_opposition_box_raw,accurate_through_passes,accurate_through_passes_raw,offsides,offsides_raw,free_kicks,free_kicks_raw,long_passes,long_passes_raw,long_passes_completed,long_passes_attempted,final_third_passes,final_third_passes_raw,final_third_passes_completed,final_third_passes_attempted,crosses,crosses_raw,crosses_completed,crosses_attempted,xa,xa_raw,throw_ins,throw_ins_raw,fouls,fouls_raw,tackles,tackles_raw,tackles_completed,tackles_attempted,duels_won,duels_won_raw,clearances,clearances_raw,interceptions,interceptions_raw,errors_leading_to_shot,errors_leading_to_shot_raw,errors_leading_to_goal,errors_leading_to_goal_raw,goalkeeper_saves,goalkeeper_saves_raw,xgot_faced,xgot_faced_raw,goals_prevented,goals_prevented_raw,opponent_is_home,opponent_xg,opponent_possession_pct,opponent_total_shots,opponent_shots_on_target,opponent_big_chances,opponent_corners,opponent_passes,opponent_passes_completed,opponent_passes_attempted,opponent_yellow_cards,opponent_xgot,opponent_shots_off_target,opponent_blocked_shots,opponent_shots_inside_box,opponent_shots_outside_box,opponent_woodwork,opponent_touches_opposition_box,opponent_accurate_through_passes,opponent_offsides,opponent_free_kicks,opponent_long_passes,opponent_long_passes_completed,opponent_long_passes_attempted,opponent_final_third_passes,opponent_final_third_passes_completed,opponent_final_third_passes_attempted,opponent_crosses,opponent_crosses_completed,opponent_crosses_attempted,opponent_xa,opponent_throw_ins,opponent_fouls,opponent_tackles,opponent_tackles_completed,opponent_tackles_attempted,opponent_duels_won,opponent_clearances,opponent_interceptions,opponent_errors_leading_to_shot,opponent_errors_leading_to_goal,opponent_goalkeeper_saves,opponent_xgot_faced,opponent_goals_prevented,xg_diff,possession_pct_diff,total_shots_diff,shots_on_target_diff,big_chances_diff,corners_diff,passes_diff,passes_completed_diff,passes_attempted_diff,yellow_cards_diff,xgot_diff,shots_off_target_diff,blocked_shots_diff,shots_inside_box_diff,shots_outside_box_diff,woodwork_diff,touches_opposition_box_diff,accurate_through_passes_diff,offsides_diff,free_kicks_diff,long_passes_diff,long_passes_completed_diff,long_passes_attempted_diff,final_third_passes_diff,final_third_passes_completed_diff,final_third_passes_attempted_diff,crosses_diff,crosses_completed_diff,crosses_attempted_diff,xa_diff,throw_ins_diff,fouls_diff,tackles_diff,tackles_completed_diff,tackles_attempted_diff,duels_won_diff,clearances_diff,interceptions_diff,errors_leading_to_shot_diff,errors_leading_to_goal_diff,goalkeeper_saves_diff,xgot_faced_diff,goals_prevented_diff,source_team_page,red_cards,red_cards_raw,opponent_red_cards,red_cards_diff
flashscore,0nmsucyE,https://www.flashscore.com/match/football/armenia-2TEHMnnn/norway-8rP6JO0H/summary/stats/overall/?mid=0nmsucyE,2022-03-29,,Norway,Armenia,0,,,29.0,29%,1.0,1,0.0,0,,,2.0,2,68.0,68% (110/162),110.0,162.0,1.0,1.0,,,1.0,1,0.0,0.0,,,,,,,,,,,5.0,5,8.0,8,,,,,,,,,,,,,,,11.0,11,17.0,17,,,,,,,,,,,,,,,2.0,2,,,,,1,,71.0,24.0,10.0,,10.0,92.0,680.0,741.0,1.0,,9.0,5.0,,,,,,1.0,21.0,,,,,,,,,,,15.0,7.0,,,,,,,,,0.0,,,,-42.0,-23.0,-10.0,,-8.0,-24.0,-570.0,-579.0,0.0,,-8.0,-5.0,,,,,,4.0,-13.0,,,,,,,,,,,-4.0,10.0,,,,,,,,,2.0,,,Norway,1.0,1.0,0.0,1.0
flashscore,hlbWenHT,https://www.flashscore.com/match/football/norway-8rP6JO0H/slovakia-KpLb2q1U/summary/stats/overall/?mid=hlbWenHT,2022-03-25,,Norway,Slovakia,1,,,51.0,51%,21.0,21,10.0,10,,,5.0,5,85.0,85% (405/478),405.0,478.0,2.0,2.0,,,6.0,6,5.0,5.0,,,,,,,,,,,1.0,1,19.0,19,,,,,,,,,,,,,,,19.0,19,22.0,DEFENSE 22,,,,,,,,,,,,,,,2.0,GOALKEEPING 2,,,,,0,,49.0,4.0,2.0,,2.0,85.0,381.0,450.0,2.0,,2.0,0.0,,,,,,2.0,23.0,,,,,,,,,,,12.0,17.0,,,,,,,,,8.0,,,,2.0,17.0,8.0,,3.0,0.0,24.0,28.0,0.0,,4.0,5.0,,,,,,-1.0,-4.0,,,,,,,,,,,7.0,5.0,,,,,,,,,-6.0,,,Norway,,,,
flashscore,hlbWenHT,https://www.flashscore.com/match/football/norway-8rP6JO0H/slovakia-KpLb2q1U/summary/stats/overall/?mid=hlbWenHT,2022-03-25,,Slovakia,Norway,0,,,49.0,49%,4.0,4,2.0,2,,,2.0,2,85.0,85% (381/450),381.0,450.0,2.0,2.0,,,2.0,2,0.0,0.0,,,,,,,,,,,2.0,2,23.0,23,,,,,,,,,,,,,,,12.0,12,17.0,17,,,,,,,,,,,,,,,8.0,8,,,,,1,,51.0,21.0,10.0,,5.0,85.0,405.0,478.0,2.0,,6.0,5.0,,,,,,1.0,19.0,,,,,,,,,,,19.0,22.0,,,,,,,,,2.0,,,,-2.0,-17.0,-8.0,,-3.0,0.0,-24.0,-28.0,0.0,,-4.0,-5.0,,,,,,1.0,4.0,,,,,,,,,,,-7.0,-5.0,,,,,,,,,6.0,,,Norway,,,,
flashscore,G4tY7Xcm,https://www.flashscore.com/match/football/netherlands-WYintcWb/norway-8rP6JO0H/summary/stats/overall/?mid=G4tY7Xcm,2021-11-16,,Netherlands,Norway,1,,,58.0,58%,10.0,10,5.0,5,,,1.0,1,86.0,86% (500/584),500.0,584.0,2.0,2.0,,,3.0,3,2.0,2.0,,,,,,,,,,,1.0,1,19.0,19,,,,,,,,,,,,,,,22.0,22,5.0,DEFENSE 5,,,,,,,,,,,,,,,0.0,GOALKEEPING 0,,,,,0,,42.0,2.0,0.0,,2.0,77.0,244.0,318.0,2.0,,2.0,0.0,,,,,,2.0,6.0,,,,,,,,,,,20.0,17.0,,,,,,,,,3.0,,,,16.0,8.0,5.0,,-1.0,9.0,256.0,266.0,0.0,,1.0,2.0,,,,,,-1.0,13.0,,,,,,,,,,,2.0,-12.0,,,,,,,,,-3.0,,,Norway,,,,
flashscore,G4tY7Xcm,https://www.flashscore.com/match/football/netherlands-WYintcWb/norway-8rP6JO0H/summary/stats/overall/?mid=G4tY7Xcm,2021-11-16,,Norway,Netherlands,0,,,42.0,42%,2.0,2,0.0,0,,,2.0,2,77.0,77% (244/318),244.0,318.0,2.0,2.0,,,2.0,2,0.0,0.0,,,,,,,,,,,2.0,2,6.0,6,,,,,,,,,,,,,,,20.0,20,17.0,17,,,,,,,,,,,,,,,3.0,3,,,,,1,,58.0,10.0,5.0,,1.0,86.0,500.0,584.0,2.0,,3.0,2.0,,,,,,1.0,19.0,,,,,,,,,,,22.0,5.0,,,,,,,,,0.0,,,,-16.0,-8.0,-5.0,,1.0,-9.0,-256.0,-266.0,0.0,,-1.0,-2.0,,,,,,1.0,-13.0,,,,,,,,,,,-2.0,12.0,,,,,,,,,3.0,,,Norway,,,,
flashscore,prw99pZi,https://www.flashscore.com/match/football/latvia-WC2jLpW4/norway-8rP6JO0H/summary/stats/overall/?mid=prw99pZi,2021-11-13,,Latvia,Norway,1,,,71.0,71%,25.0,25,5.0,5,,,9.0,9,86.0,86% (549/638),549.0,638.0,2.0,2.0,,,13.0,13,7.0,7.0,,,,,,,,,,,1.0,1,9.0,9,,,,,,,,,,,,,,,27.0,27,8.0,DEFENSE 8,,,,,,,,,,,,,,,2.0,GOALKEEPING 2,,,,,0,,29.0,6.0,2.0,,3.0,68.0,154.0,225.0,2.0,,2.0,2.0,,,,,,2.0,9.0,,,,,,,,,,,20.0,7.0,,,,,,,,,5.0,,,,42.0,19.0,3.0,,6.0,18.0,395.0,413.0,0.0,,11.0,5.0,,,,,,-1.0,0.0,,,,,,,,,,,7.0,1.0,,,,,,,,,-3.0,,,Norway,,,,
flashscore,prw99pZi,https://www.flashscore.com/match/football/latvia-WC2jLpW4/norway-8rP6JO0H/summary/stats/overall/?mid=prw99pZi,2021-11-13,,Norway,Latvia,0,,,29.0,29%,6.0,6,2.0,2,,,3.0,3,68.0,68% (154/225),154.0,225.0,2.0,2.0,,,2.0,2,2.0,2.0,,,,,,,,,,,2.0,2,9.0,9,,,,,,,,,,,,,,,20.0,20,7.0,7,,,,,,,,,,,,,,,5.0,5,,,,,1,,71.0,25.0,5.0,,9.0,86.0,549.0,638.0,2.0,,13.0,7.0,,,,,,1.0,9.0,,,,,,,,,,,27.0,8.0,,,,,,,,,2.0,,,,-42.0,-19.0,-3.0,,-6.0,-18.0,-395.0,-413.0,0.0,,-11.0,-5.0,,,,,,1.0,0.0,,,,,,,,,,,-7.0,-1.0,,,,,,,,,3.0,,,Norway,,,,
flashscore,fyDjefEs,https://www.flashscore.com/match/football/montenegro-hOduZ1pN/norway-8rP6JO0H/summary/stats/overall/?mid=fyDjefEs,2021-10-11,,Montenegro,Norway,1,,,51.0,51%,11.0,11,5.0,5,,,3.0,3,75.0,75% (348/461),348.0,461.0,2.0,2.0,,,1.0,1,5.0,5.0,,,,,,,,,,,2.0,2,13.0,13,,,,,,,,,,,,,,,29.0,29,11.0,DEFENSE 11,,,,,,,,,,,,,,,0.0,GOALKEEPING 0,,,,,0,,49.0,9.0,0.0,,4.0,77.0,338.0,439.0,6.0,,6.0,3.0,,,,,,3.0,13.0,,,,,,,,,,,27.0,9.0,,,,,,,,,3.0,,,,2.0,2.0,5.0,,-1.0,-2.0,10.0,22.0,-4.0,,-5.0,2.0,,,,,,-1.0,0.0,,,,,,,,,,,2.0,2.0,,,,,,,,,-3.0,,,Norway,0.0,0.0,1.0,-1.0
flashscore,fyDjefEs,https://www.flashscore.com/match/football/montenegro-hOduZ1pN/norway-8rP6JO0H/summary/stats/overall/?mid=fyDjefEs,2021-10-11,,Norway,Montenegro,0,,,49.0,49%,9.0,9,0.0,0,,,4.0,4,77.0,77% (338/439),338.0,439.0,6.0,6.0,,,6.0,6,3.0,3.0,,,,,,,,,,,3.0,3,13.0,13,,,,,,,,,,,,,,,27.0,27,9.0,9,,,,,,,,,,,,,,,3.0,3,,,,,1,,51.0,11.0,5.0,,3.0,75.0,348.0,461.0,2.0,,1.0,5.0,,,,,,2.0,13.0,,,,,,,,,,,29.0,11.0,,,,,,,,,0.0,,,,-2.0,-2.0,-5.0,,1.0,2.0,-10.0,-22.0,4.0,,5.0,-2.0,,,,,,1.0,0.0,,,,,,,,,,,-2.0,-2.0,,,,,,,,,3.0,,,Norway,1.0,1.0,0.0,1.0
flashscore,bmYl4kcC,https://www.flashscore.com/match/football/norway-8rP6JO0H/turkey-QeijuHo5/summary/stats/overall/?mid=bmYl4kcC,2021-10-08,,Norway,Turkey,1,,,52.0,52%,11.0,11,2.0,2,,,3.0,3,82.0,82% (423/518),423.0,518.0,3.0,3.0,,,8.0,8,1.0,1.0,,,,,,,,,,,3.0,3,11.0,11,,,,,,,,,,,,,,,13.0,13,7.0,DEFENSE 7,,,,,,,,,,,,,,,1.0,GOALKEEPING 1,,,,,0,,48.0,12.0,2.0,,5.0,81.0,358.0,442.0,2.0,,6.0,4.0,,,,,,3.0,10.0,,,,,,,,,,,28.0,8.0,,,,,,,,,1.0,,,,4.0,-1.0,0.0,,-2.0,1.0,65.0,76.0,1.0,,2.0,-3.0,,,,,,0.0,1.0,,,,,,,,,,,-15.0,-1.0,,,,,,,,,0.0,,,Norway,,,,
flashscore,bmYl4kcC,https://www.flashscore.com/match/football/norway-8rP6JO0H/turkey-QeijuHo5/summary/stats/overall/?mid=bmYl4kcC,2021-10-08,,Turkey,Norway,0,,,48.0,48%,12.0,12,2.0,2,,,5.0,5,81.0,81% (358/442),358.0,442.0,2.0,2.0,,,6.0,6,4.0,4.0,,,,,,,,,,,3.0,3,10.0,10,,,,,,,,,,,,,,,28.0,28,8.0,8,,,,,,,,,,,,,,,1.0,1,,,,,1,,52.0,11.0,2.0,,3.0,82.0,423.0,518.0,3.0,,8.0,1.0,,,,,,3.0,11.0,,,,,,,,,,,13.0,7.0,,,,,,,,,1.0,,,,-4.0,1.0,0.0,,2.0,-1.0,-65.0,-76.0,-1.0,,-2.0,3.0,,,,,,0.0,-1.0,,,,,,,,,,,15.0,1.0,,,,,,,,,0.0,,,Norway,,,,
flashscore,v5xD84lb,https://www.flashscore.com/match/football/gibraltar-CEihsqe7/norway-8rP6JO0H/summary/stats/overall/?mid=v5xD84lb,2021-09-07,,Gibraltar,Norway,1,,,67.0,67%,43.0,43,14.0,14,,,12.0,12,86.0,86% (537/622),537.0,622.0,1.0,1.0,,,16.0,16,13.0,13.0,,,,,,,,,,,2.0,2,6.0,6,,,,,,,,,,,,,,,17.0,17,5.0,DEFENSE 5,,,,,,,,,,,,,,,1.0,GOALKEEPING 1,,,,,0,,33.0,4.0,2.0,,1.0,67.0,155.0,232.0,1.0,,1.0,1.0,,,,,,0.0,7.0,,,,,,,,,,,19.0,6.0,,,,,,,,,9.0,,,,34.0,39.0,12.0,,11.0,19.0,382.0,390.0,0.0,,15.0,12.0,,,,,,2.0,-1.0,,,,,,,,,,,-2.0,-1.0,,,,,,,,,-8.0,,,Norway,,,,
flashscore,v5xD84lb,https://www.flashscore.com/match/football/gibraltar-CEihsqe7/norway-8rP6JO0H/summary/stats/overall/?mid=v5xD84lb,2021-09-07,,Norway,Gibraltar,0,,,33.0,33%,4.0,4,2.0,2,,,1.0,1,67.0,67% (155/232),155.0,232.0,1.0,1.0,,,1.0,1,1.0,1.0,,,,,,,,,,,0.0,0,7.0,7,,,,,,,,,,,,,,,19.0,19,6.0,6,,,,,,,,,,,,,,,9.0,9,,,,,1,,67.0,43.0,14.0,,12.0,86.0,537.0,622.0,1.0,,16.0,13.0,,,,,,2.0,6.0,,,,,,,,,,,17.0,5.0,,,,,,,,,1.0,,,,-34.0,-39.0,-12.0,,-11.0,-19.0,-382.0,-390.0,0.0,,-15.0,-12.0,,,,,,-2.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,8.0,,,Norway,,,,
flashscore,pxzaIuIM,https://www.flashscore.com/match/football/latvia-WC2jLpW4/norway-8rP6JO0H/summary/stats/overall/?mid=pxzaIuIM,2021-09-04,,Latvia,Norway,1,,,31.0,31%,3.0,3,2.0,2,,,3.0,3,77.0,77% (191/247),191.0,247.0,2.0,2.0,,,1.0,1,0.0,0.0,,,,,,,,,,,0.0,0,12.0,12,,,,,,,,,,,,,,,14.0,14,8.0,DEFENSE 8,,,,,,,,,,,,,,,9.0,GOALKEEPING 9,,,,,0,,69.0,24.0,11.0,,9.0,89.0,547.0,615.0,0.0,,7.0,6.0,,,,,,1.0,8.0,,,,,,,,,,,24.0,10.0,,,,,,,,,2.0,,,,-38.0,-21.0,-9.0,,-6.0,-12.0,-356.0,-368.0,2.0,,-6.0,-6.0,,,,,,-1.0,4.0,,,,,,,,,,,-10.0,-2.0,,,,,,,,,7.0,,,Norway,,,,
flashscore,pxzaIuIM,https://www.flashscore.com/match/football/latvia-WC2jLpW4/norway-8rP6JO0H/summary/stats/overall/?mid=pxzaIuIM,2021-09-04,,Norway,Latvia,0,,,69.0,69%,24.0,24,11.0,11,,,9.0,9,89.0,89% (547/615),547.0,615.0,0.0,0.0,,,7.0,7,6.0,6.0,,,,,,,,,,,1.0,1,8.0,8,,,,,,,,,,,,,,,24.0,24,10.0,10,,,,,,,,,,,,,,,2.0,2,,,,,1,,31.0,3.0,2.0,,3.0,77.0,191.0,247.0,2.0,,1.0,0.0,,,,,,0.0,12.0,,,,,,,,,,,14.0,8.0,,,,,,,,,9.0,,,,38.0,21.0,9.0,,6.0,12.0,356.0,368.0,-2.0,,6.0,6.0,,,,,,1.0,-4.0,,,,,,,,,,,10.0,2.0,,,,,,,,,-7.0,,,Norway,,,,
flashscore,tUYT4MmN,https://www.flashscore.com/match/football/netherlands-WYintcWb/norway-8rP6JO0H/summary/stats/overall/?mid=tUYT4MmN,2021-09-01,,Netherlands,Norway,1,,,34.0,34%,7.0,7,2.0,2,,,3.0,3,73.0,73% (248/338),248.0,338.0,3.0,3.0,,,3.0,3,2.0,2.0,,,,,,,,,,,2.0,2,13.0,13,,,,,,,,,,,,,,,16.0,16,12.0,DEFENSE 12,,,,,,,,,,,,,,,4.0,GOALKEEPING 4,,,,,0,,66.0,16.0,5.0,,4.0,87.0,565.0,646.0,2.0,,7.0,4.0,,,,,,1.0,14.0,,,,,,,,,,,24.0,11.0,,,,,,,,,1.0,,,,-32.0,-9.0,-3.0,,-1.0,-14.0,-317.0,-308.0,1.0,,-4.0,-2.0,,,,,,1.0,-1.0,,,,,,,,,,,-8.0,1.0,,,,,,,,,3.0,,,Norway,,,,
flashscore,tUYT4MmN,https://www.flashscore.com/match/football/netherlands-WYintcWb/norway-8rP6JO0H/summary/stats/overall/?mid=tUYT4MmN,2021-09-01,,Norway,Netherlands,0,,,66.0,66%,16.0,16,5.0,5,,,4.0,4,87.0,87% (565/646),565.0,646.0,2.0,2.0,,,7.0,7,4.0,4.0,,,,,,,,,,,1.0,1,14.0,14,,,,,,,,,,,,,,,24.0,24,11.0,11,,,,,,,,,,,,,,,1.0,1,,,,,1,,34.0,7.0,2.0,,3.0,73.0,248.0,338.0,3.0,,3.0,2.0,,,,,,2.0,13.0,,,,,,,,,,,16.0,12.0,,,,,,,,,4.0,,,,32.0,9.0,3.0,,1.0,14.0,317.0,308.0,-1.0,,4.0,2.0,,,,,,-1.0,1.0,,,,,,,,,,,8.0,-1.0,,,,,,,,,-3.0,,,Norway,,,,
flashscore,IwpURLOP,https://www.flashscore.com/match/football/greece-COuk57Ci/norway-8rP6JO0H/summary/stats/overall/?mid=IwpURLOP,2021-06-06,,Greece,Norway,1,,,53.0,53%,11.0,11,5.0,5,,,10.0,10,84.0,84% (472/564),472.0,564.0,,,,,2.0,2,4.0,4.0,,,,,,,,,,,0.0,0,14.0,14,,,,,,,,,,,,,,,14.0,14,18.0,DEFENSE 18,,,,,,,,,,,,,,,0.0,GOALKEEPING 0,,,,,0,,47.0,6.0,2.0,,3.0,82.0,414.0,505.0,,,1.0,3.0,,,,,,2.0,17.0,,,,,,,,,,,13.0,12.0,,,,,,,,,4.0,,,,6.0,5.0,3.0,,7.0,2.0,58.0,59.0,,,1.0,1.0,,,,,,-2.0,-3.0,,,,,,,,,,,1.0,6.0,,,,,,,,,-4.0,,,Norway,,,,
flashscore,IwpURLOP,https://www.flashscore.com/match/football/greece-COuk57Ci/norway-8rP6JO0H/summary/stats/overall/?mid=IwpURLOP,2021-06-06,,Norway,Greece,0,,,47.0,47%,6.0,6,2.0,2,,,3.0,3,82.0,82% (414/505),414.0,505.0,,,,,1.0,1,3.0,3.0,,,,,,,,,,,2.0,2,17.0,17,,,,,,,,,,,,,,,13.0,13,12.0,12,,,,,,,,,,,,,,,4.0,4,,,,,1,,53.0,11.0,5.0,,10.0,84.0,472.0,564.0,,,2.0,4.0,,,,,,0.0,14.0,,,,,,,,,,,14.0,18.0,,,,,,,,,0.0,,,,-6.0,-5.0,-3.0,,-7.0,-2.0,-58.0,-59.0,,,-1.0,-1.0,,,,,,2.0,3.0,,,,,,,,,,,-1.0,-6.0,,,,,,,,,4.0,,,Norway,,,,
flashscore,QLfiOS5m,https://www.flashscore.com/match/football/luxembourg-2cnFSaNj/norway-8rP6JO0H/summary/stats/overall/?mid=QLfiOS5m,2021-06-02,,Luxembourg,Norway,1,,,60.0,60%,11.0,11,2.0,2,,,9.0,9,87.0,87% (555/637),555.0,637.0,1.0,1.0,,,7.0,7,2.0,2.0,,,,,,,,,,,0.0,0,13.0,13,,,,,,,,,,,,,,,19.0,19,9.0,DEFENSE 9,,,,,,,,,,,,,,,0.0,GOALKEEPING 0,,,,,0,,40.0,6.0,0.0,,3.0,77.0,283.0,366.0,2.0,,4.0,2.0,,,,,,3.0,9.0,,,,,,,,,,,19.0,10.0,,,,,,,,,1.0,,,,20.0,5.0,2.0,,6.0,10.0,272.0,271.0,-1.0,,3.0,0.0,,,,,,-3.0,4.0,,,,,,,,,,,0.0,-1.0,,,,,,,,,-1.0,,,Norway,,,,
flashscore,QLfiOS5m,https://www.flashscore.com/match/football/luxembourg-2cnFSaNj/norway-8rP6JO0H/summary/stats/overall/?mid=QLfiOS5m,2021-06-02,,Norway,Luxembourg,0,,,40.0,40%,6.0,6,0.0,0,,,3.0,3,77.0,77% (283/366),283.0,366.0,2.0,2.0,,,4.0,4,2.0,2.0,,,,,,,,,,,3.0,3,9.0,9,,,,,,,,,,,,,,,19.0,19,10.0,10,,,,,,,,,,,,,,,1.0,1,,,,,1,,60.0,11.0,2.0,,9.0,87.0,555.0,637.0,1.0,,7.0,2.0,,,,,,0.0,13.0,,,,,,,,,,,19.0,9.0,,,,,,,,,0.0,,,,-20.0,-5.0,-2.0,,-6.0,-10.0,-272.0,-271.0,1.0,,-3.0,0.0,,,,,,3.0,-4.0,,,,,,,,,,,0.0,1.0,,,,,,,,,1.0,,,Norway,,,,
flashscore,WYVfJL2G,https://www.flashscore.com/match/football/montenegro-hOduZ1pN/norway-8rP6JO0H/summary/stats/overall/?mid=WYVfJL2G,2021-03-30,,Montenegro,Norway,1,,,43.0,43%,11.0,11,4.0,4,,,2.0,2,77.0,77% (301/392),301.0,392.0,0.0,0.0,,,3.0,3,4.0,4.0,,,,,,,,,,,2.0,2,10.0,10,,,,,,,,,,,,,,,17.0,17,13.0,DEFENSE 13,,,,,,,,,,,,,,,0.0,GOALKEEPING 0,,,,,0,,57.0,9.0,1.0,,4.0,84.0,465.0,553.0,2.0,,6.0,2.0,,,,,,1.0,14.0,,,,,,,,,,,18.0,14.0,,,,,,,,,4.0,,,,-14.0,2.0,3.0,,-2.0,-7.0,-164.0,-161.0,-2.0,,-3.0,2.0,,,,,,1.0,-4.0,,,,,,,,,,,-1.0,-1.0,,,,,,,,,-4.0,,,Norway,,,,
flashscore,WYVfJL2G,https://www.flashscore.com/match/football/montenegro-hOduZ1pN/norway-8rP6JO0H/summary/stats/overall/?mid=WYVfJL2G,2021-03-30,,Norway,Montenegro,0,,,57.0,57%,9.0,9,1.0,1,,,4.0,4,84.0,84% (465/553),465.0,553.0,2.0,2.0,,,6.0,6,2.0,2.0,,,,,,,,,,,1.0,1,14.0,14,,,,,,,,,,,,,,,18.0,18,14.0,14,,,,,,,,,,,,,,,4.0,4,,,,,1,,43.0,11.0,4.0,,2.0,77.0,301.0,392.0,0.0,,3.0,4.0,,,,,,2.0,10.0,,,,,,,,,,,17.0,13.0,,,,,,,,,0.0,,,,14.0,-2.0,-3.0,,2.0,7.0,164.0,161.0,2.0,,3.0,-2.0,,,,,,-1.0,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,4.0,,,Norway,,,,
flashscore,h82nN33i,https://www.flashscore.com/match/football/norway-8rP6JO0H/turkey-QeijuHo5/summary/stats/overall/?mid=h82nN33i,2021-03-27,,Norway,Turkey,1,,,58.0,58%,13.0,13,1.0,1,,,7.0,7,88.0,88% (544/619),544.0,619.0,2.0,2.0,,,8.0,8,4.0,4.0,,,,,,,,,,,2.0,2,14.0,14,,,,,,,,,,,,,,,17.0,17,14.0,DEFENSE 14,,,,,,,,,,,,,,,0.0,GOALKEEPING 0,,,,,0,,42.0,10.0,3.0,,3.0,83.0,362.0,438.0,1.0,,4.0,3.0,,,,,,2.0,16.0,,,,,,,,,,,13.0,13.0,,,,,,,,,1.0,,,,16.0,3.0,-2.0,,4.0,5.0,182.0,181.0,1.0,,4.0,1.0,,,,,,0.0,-2.0,,,,,,,,,,,4.0,1.0,,,,,,,,,-1.0,,,Norway,1.0,1.0,0.0,1.0
flashscore,h82nN33i,https://www.flashscore.com/match/football/norway-8rP6JO0H/turkey-QeijuHo5/summary/stats/overall/?mid=h82nN33i,2021-03-27,,Turkey,Norway,0,,,42.0,42%,10.0,10,3.0,3,,,3.0,3,83.0,83% (362/438),362.0,438.0,1.0,1.0,,,4.0,4,3.0,3.0,,,,,,,,,,,2.0,2,16.0,16,,,,,,,,,,,,,,,13.0,13,13.0,13,,,,,,,,,,,,,,,1.0,1,,,,,1,,58.0,13.0,1.0,,7.0,88.0,544.0,619.0,2.0,,8.0,4.0,,,,,,2.0,14.0,,,,,,,,,,,17.0,14.0,,,,,,,,,0.0,,,,-16.0,-3.0,2.0,,-4.0,-5.0,-182.0,-181.0,-1.0,,-4.0,-1.0,,,,,,0.0,2.0,,,,,,,,,,,-4.0,-1.0,,,,,,,,,1.0,,,Norway,0.0,0.0,1.0,-1.0
flashscore,S0P3HaXS,https://www.flashscore.com/match/football/gibraltar-CEihsqe7/norway-8rP6JO0H/summary/stats/overall/?mid=S0P3HaXS,2021-03-24,,Gibraltar,Norway,1,,,23.0,23%,1.0,1,0.0,0,,,1.0,1,56.0,56% (81/144),81.0,144.0,3.0,3.0,,,0.0,0,1.0,1.0,,,,,,,,,,,1.0,1,14.0,14,,,,,,,,,,,,,,,7.0,7,15.0,DEFENSE 15,,,,,,,,,,,,,,,10.0,GOALKEEPING 10,,,,,0,,77.0,27.0,13.0,,14.0,89.0,695.0,779.0,1.0,,10.0,4.0,,,,,,0.0,14.0,,,,,,,,,,,17.0,16.0,,,,,,,,,0.0,,,,-54.0,-26.0,-13.0,,-13.0,-33.0,-614.0,-635.0,2.0,,-10.0,-3.0,,,,,,1.0,0.0,,,,,,,,,,,-10.0,-1.0,,,,,,,,,10.0,,,Norway,,,,
flashscore,S0P3HaXS,https://www.flashscore.com/match/football/gibraltar-CEihsqe7/norway-8rP6JO0H/summary/stats/overall/?mid=S0P3HaXS,2021-03-24,,Norway,Gibraltar,0,,,77.0,77%,27.0,27,13.0,13,,,14.0,14,89.0,89% (695/779),695.0,779.0,1.0,1.0,,,10.0,10,4.0,4.0,,,,,,,,,,,0.0,0,14.0,14,,,,,,,,,,,,,,,17.0,17,16.0,16,,,,,,,,,,,,,,,0.0,0,,,,,1,,23.0,1.0,0.0,,1.0,56.0,81.0,144.0,3.0,,0.0,1.0,,,,,,1.0,14.0,,,,,,,,,,,7.0,15.0,,,,,,,,,10.0,,,,54.0,26.0,13.0,,13.0,33.0,614.0,635.0,-2.0,,10.0,3.0,,,,,,-1.0,0.0,,,,,,,,,,,10.0,1.0,,,,,,,,,-10.0,,,Norway,,,,
flashscore,IX7goKum,https://www.flashscore.com/match/football/iraq-K8aAGt6r/venezuela-raj05RS9/summary/stats/overall/?mid=IX7goKum,,,Iraq,Venezuela,1,,,42.0,42%,10.0,10,5.0,5,,,2.0,2,,,,,1.0,1.0,,,5.0,5,,,,,,,,,,,,,1.0,1,18.0,18,,,,,,,,,,,,,,,10.0,PASSES 10,8.0,DEFENSE 8,,,,,,,,,,,,,,,,,,,,,0,,58.0,10.0,5.0,,3.0,,,,4.0,,5.0,,,,,,,3.0,9.0,,,,,,,,,,,13.0,15.0,,,,,,,,,,,,,-16.0,0.0,0.0,,-1.0,,,,-3.0,,0.0,,,,,,,-2.0,9.0,,,,,,,,,,,-3.0,-7.0,,,,,,,,,,,,Iraq,1.0,1.0,0.0,1.0
